Epoch,Train Accuracy,Test Accuracy,Train Loss,Time per Epoch (s)
1,0.5783466649567991,0.5715797066602548,44.233584225177765,1.273235559463501
2,0.600419986214193,0.5882664101947583,42.12529969215393,1.1715433597564697
3,0.6098296010130965,0.6005770617937004,41.52011168003082,1.1883533000946045
4,0.6136126829424683,0.6000961769656168,41.186720073223114,1.2547307014465332
5,0.6191109757465977,0.6050492906948786,41.00630056858063,1.1903064250946045
6,0.6201048362534665,0.6050492906948786,40.83690184354782,1.3401780128479004
7,0.6216276870301204,0.6065881221447463,40.75644516944885,1.2359998226165771
8,0.6218841671609252,0.608367396008656,40.69362819194794,1.1521596908569336
9,0.6230543577577224,0.6090406347679731,40.524863958358765,1.1802699565887451
10,0.6248817786897072,0.607597980283722,40.37420779466629,1.1455862522125244
11,0.6258916692047513,0.6079826881461889,40.36089766025543,1.1531074047088623
12,0.6261962393600821,0.6078384226977639,40.307546854019165,1.1536920070648193
13,0.6272862799160027,0.6094734311132484,40.18062287569046,1.210381031036377
14,0.6262122693682574,0.6077903342149555,40.15646433830261,1.2320606708526611
15,0.6297068111504737,0.6090406347679731,40.04587638378143,1.105022668838501
16,0.6298029911995255,0.6100024044241404,39.93725997209549,1.2150168418884277
17,0.6292259109052145,0.60942534263044,39.886224806308746,1.233471393585205
18,0.6314220220252312,0.6117335898052416,39.873734295368195,1.2343242168426514
19,0.6314540820415818,0.6112046164943497,39.793675780296326,1.212465763092041
20,0.6273824599650546,0.6058187064198125,39.803437888622284,1.2547175884246826
21,0.6334418030553196,0.6116374128396249,39.78039908409119,1.228724479675293
22,0.6291938508888639,0.6075018033181053,39.66261976957321,1.1963942050933838
23,0.6344997835948897,0.6106275547006492,39.61707389354706,1.2352418899536133
24,0.6345478736194156,0.6104352007694157,39.596418499946594,1.2706668376922607
25,0.6250901687959861,0.6054820870401539,39.555229902267456,1.2186195850372314
26,0.6364714746004521,0.6098581389757153,39.46389263868332,1.2129874229431152
27,0.6287450106599555,0.6054339985573455,39.445897817611694,1.224472999572754
28,0.6391484859657278,0.612310651598942,39.4345086812973,1.2936835289001465
29,0.6402866165461745,0.6113488819427747,39.32407504320145,1.2004845142364502
30,0.63978968629274,0.6110603510459245,39.331554770469666,1.2426784038543701
31,0.6421781575108604,0.6106275547006492,39.238326609134674,1.2130646705627441
32,0.6427552378051713,0.6111565280115412,39.24490177631378,1.1254689693450928
33,0.6388759758267477,0.6077422457321472,39.14859861135483,1.137897253036499
34,0.6451276790151163,0.612310651598942,39.05327272415161,1.1390025615692139
35,0.6441819085327734,0.61178167828805,39.05591094493866,1.1106691360473633
36,0.649119151050767,0.612310651598942,39.011296689510345,1.1240394115447998
37,0.6409117868650113,0.6066362106275547,38.96349227428436,1.3772673606872559
38,0.646955099947101,0.6092329886992065,38.90237379074097,1.1909539699554443
39,0.653383133225398,0.6100504929069488,38.8611786365509,1.3131587505340576
40,0.648381770674703,0.6090887232507814,38.829195857048035,1.1712167263031006
41,0.6487664908709103,0.608367396008656,38.81186759471893,1.1147141456604004
42,0.6529984130291906,0.6110122625631161,38.71196126937866,1.110074758529663
43,0.6604203068143565,0.6125991824957923,38.67219829559326,1.1383144855499268
44,0.6413606270939198,0.6017792738639096,38.544226586818695,1.1371028423309326
45,0.6620072776237116,0.6115893243568166,38.488768339157104,1.110398769378662
46,0.664876649087091,0.6110603510459245,38.48130053281784,1.1040003299713135
47,0.6484619207155795,0.6013945660014427,38.465717911720276,1.129443883895874
48,0.6504175817129667,0.6014907429670594,38.321875274181366,1.1379387378692627
49,0.6635301284003655,0.6095696080788651,38.33697271347046,1.12430739402771
50,0.6711764422999855,0.6118297667708584,38.22119778394699,1.124380111694336
51,0.6643636888254812,0.6060591488338543,38.2688484787941,1.116464376449585
52,0.6735007934854047,0.6119740322192835,38.15559983253479,1.1385364532470703
53,0.6731641633137233,0.6106756431834576,38.15842592716217,1.1202380657196045
54,0.6770273952839716,0.6138013945660015,38.116830706596375,1.1299302577972412
55,0.6734206434445281,0.6105313777350324,38.06472164392471,1.1697723865509033
56,0.6374332750909703,0.5890839144025006,37.857951164245605,1.1878972053527832
57,0.6783258259461712,0.6112046164943497,37.83391338586807,1.1776106357574463
58,0.6694291714088774,0.6053859100745371,37.847494542598724,1.197767972946167
59,0.6822531779491208,0.611252704977158,37.74674445390701,1.1986560821533203
60,0.6493756311815719,0.5937004087521038,37.665389716625214,1.1808979511260986
61,0.684321049003735,0.6105794662178409,37.654371440410614,1.188800573348999
62,0.6748152541557796,0.602741043520077,37.50944519042969,1.1913211345672607
63,0.6549220140102271,0.5932676124068286,37.45538920164108,1.2109644412994385
64,0.6928971033775227,0.6118778552536668,37.459242045879364,1.219998836517334
65,0.6878957408268278,0.6068285645587882,37.48621129989624,1.1919231414794922
66,0.6867896702627319,0.6062995912478961,37.28117549419403,1.1967053413391113
67,0.6696856515396823,0.6005289733108921,37.29610162973404,1.1866745948791504
68,0.6966481252905439,0.6118778552536668,37.285749316215515,1.2422704696655273
69,0.6928009233284709,0.6072613609040635,37.17135709524155,1.2578144073486328
70,0.6382828655242614,0.5830247655686464,37.036667704582214,1.257000207901001
71,0.700078547040059,0.6087040153883145,37.09925705194473,1.2994906902313232
72,0.7017456678902906,0.6114931473911998,37.111405074596405,1.2992329597473145
73,0.6734366734527034,0.5993748497234912,36.97030383348465,1.1782739162445068
74,0.6714970424634916,0.5962490983409473,36.88458317518234,1.1308233737945557
75,0.6812913774586025,0.5998557345515749,36.82362735271454,1.1510071754455566
76,0.7020983280701473,0.6054820870401539,36.8235604763031,1.2193584442138672
77,0.6687398810573394,0.5935561433036788,36.78080278635025,1.1947855949401855
78,0.6963275251270378,0.6035585477278191,36.79524141550064,1.219475507736206
79,0.6400942564480708,0.5799951911517192,36.650271475315094,1.17567777633667
80,0.6771716653575494,0.5951430632363549,36.630215764045715,1.12742018699646
81,0.7120529631470112,0.6091849002163982,36.59656423330307,1.2156057357788086
82,0.714729974512287,0.6093291656648233,36.53252899646759,1.1951673030853271
83,0.6551624641328567,0.58586198605434,36.435185849666595,1.139542818069458
84,0.7088309315037751,0.6088001923539312,36.44134545326233,1.1181492805480957
85,0.70645849029383,0.6055782640057706,36.423136472702026,1.110875129699707
86,0.7163810653543433,0.6087040153883145,36.36689239740372,1.1095378398895264
87,0.6880720709167562,0.596201009858139,36.209285616874695,1.2202479839324951
88,0.6581440456534633,0.5860062515027651,36.14921706914902,1.189073085784912
89,0.7068592404982127,0.6042798749699447,36.161325097084045,1.1515674591064453
90,0.7217992081175961,0.6071651839384468,36.09032720327377,1.1315710544586182
91,0.6778449257009121,0.5909112767492186,36.11043721437454,1.1287553310394287
92,0.6654376993732267,0.5860062515027651,35.97983938455582,1.1349668502807617
93,0.7232098488370229,0.6067323875931714,35.89813822507858,1.1310138702392578
94,0.6984274561980026,0.5994229382062995,35.778186202049255,1.1893463134765625
95,0.6945161342032284,0.597114691031498,35.780019760131836,1.2268953323364258
96,0.6277992401776125,0.5671074777590767,35.84686452150345,1.1870689392089844
97,0.7279867912732636,0.6079345996633806,35.61545157432556,1.1956579685211182
98,0.7222320183383294,0.6017311853811013,35.63211089372635,1.198261022567749
99,0.7250052097526569,0.604568405866795,35.634797394275665,1.2104697227478027
100,0.7101293621659747,0.5981245491704736,35.590038776397705,1.2218098640441895
