Epoch,Train Accuracy,Test Accuracy,Train Loss,Time per Epoch (s)
1,0.5774650145071574,0.5650396729983169,42.859985411167145,0.9381973743438721
2,0.5997467258708302,0.5841788891560471,41.67950791120529,0.8839726448059082
3,0.6093006107433114,0.5931233469584034,41.19139748811722,0.8120574951171875
4,0.6120417421412885,0.5953354171675883,40.806296646595,0.9083001613616943
5,0.6158729140951862,0.598557345515749,40.738443076610565,0.9281055927276611
6,0.6182934453296571,0.6002885308968502,40.49334406852722,0.9001843929290771
7,0.6189987656893705,0.5988458764125992,40.403442084789276,0.8699691295623779
8,0.619239215812,0.5991344073094493,40.280101239681244,0.9846158027648926
9,0.623503197986631,0.6012503005530175,40.213624477386475,0.9289178848266602
10,0.6224612474552362,0.6009617696561673,40.10013157129288,0.9210155010223389
11,0.6242085183463444,0.6041836980043279,39.99278861284256,0.9381313323974609
12,0.6277992401776125,0.6039913440730945,39.926151275634766,0.9139189720153809
13,0.62951445105237,0.6040875210387112,39.838897466659546,0.9402508735656738
14,0.6297869611913502,0.6053859100745371,39.80826807022095,0.8466606140136719
15,0.6312777519516535,0.6057225294541957,39.75917428731918,0.8277091979980469
16,0.6331212028918135,0.6053378215917288,39.739697217941284,0.8270349502563477
17,0.6342112434477342,0.6044241404183698,39.72645157575607,0.8977293968200684
18,0.6349806838401487,0.6064919451791296,39.63591128587723,0.9325206279754639
19,0.6353173140118301,0.6061072373166626,39.535170793533325,0.8621878623962402
20,0.6364875046086274,0.6064438566963213,39.540707528591156,0.8204951286315918
21,0.6368882548130099,0.606684299110363,39.487742245197296,0.8255846500396729
22,0.6395492361701105,0.6075018033181053,39.44670528173447,0.8319494724273682
23,0.6400141064071942,0.6071170954556384,39.40959572792053,0.8961853981018066
24,0.6402064665052979,0.6064919451791296,39.33507764339447,0.8566608428955078
25,0.6386996457368194,0.6073094493868718,39.34375661611557,0.8283171653747559
26,0.641264447044868,0.6072613609040635,39.32563382387161,0.8264975547790527
27,0.6447108988025584,0.6062034142822794,39.26275670528412,0.855090856552124
28,0.6442139685491239,0.6080788651118058,39.21870017051697,0.9153833389282227
29,0.6453360691213953,0.6075018033181053,39.193765342235565,0.9193615913391113
30,0.6471474600452046,0.6067323875931714,39.042309165000916,0.9504151344299316
31,0.6472276100860811,0.606540033661938,39.0400470495224,0.886188268661499
32,0.6435407082057611,0.6040394325559029,38.978563368320465,0.8954288959503174
33,0.6497603513777792,0.606540033661938,39.02108556032181,0.9252002239227295
34,0.6521327925877243,0.6063957682135128,38.921325862407684,0.9076752662658691
35,0.651699982366991,0.607453714835297,38.91472685337067,0.8872270584106445
36,0.6528220829392622,0.6047607597980283,38.83550089597702,0.8674314022064209
37,0.6542006636423384,0.6072132724212551,38.852318465709686,0.8662660121917725
38,0.6575349053428017,0.6061553257994711,38.799150466918945,0.8157379627227783
39,0.6578394754981325,0.6053378215917288,38.751977145671844,0.8254585266113281
40,0.6547136239039482,0.6029333974513104,38.71608543395996,0.8108687400817871
41,0.6505458217783691,0.6024525126232267,38.613059401512146,0.8297455310821533
42,0.6606928169533366,0.6059148833854292,38.57864809036255,0.8567688465118408
43,0.6637224884984692,0.6074056263524886,38.70306843519211,0.846886396408081
44,0.6636904284821186,0.6064919451791296,38.41034924983978,0.8202939033508301
45,0.6634339483513136,0.6055301755229623,38.47253769636154,0.8270843029022217
46,0.6653094593078243,0.6058667949026209,38.4007950425148,0.8325443267822266
47,0.6670727602071077,0.6058667949026209,38.354976296424866,0.843390941619873
48,0.6681628007630284,0.6050012022120702,38.3014857172966,0.829348087310791
49,0.6624240578362695,0.6025486895888434,38.20010179281235,0.8345587253570557
50,0.6704711219402721,0.6036066362106276,38.21126210689545,0.8288314342498779
51,0.6757610246381226,0.6053378215917288,38.13929617404938,0.8076174259185791
52,0.6748152541557796,0.604568405866795,38.108160972595215,0.8237826824188232
53,0.6765304650305372,0.6034142822793941,38.129056215286255,0.8371617794036865
54,0.6788067261914303,0.6048088482808367,37.98824894428253,0.8124964237213135
55,0.6783258259461712,0.6053378215917288,37.945416271686554,0.8522956371307373
56,0.6819165477774394,0.603270016830969,37.93897181749344,0.8155660629272461
57,0.6835516086113204,0.6064919451791296,37.86729276180267,0.8253278732299805
58,0.6856675696904605,0.6017792738639096,37.88875061273575,0.8039216995239258
59,0.6814837375567061,0.6007213272421255,37.78936409950256,0.863276481628418
60,0.688120160941282,0.6039913440730945,37.81178677082062,0.914137601852417
61,0.6869018803199589,0.6031738398653522,37.77941054105759,0.8908700942993164
62,0.6882964910312104,0.6034142822793941,37.642249286174774,0.8987715244293213
63,0.6928971033775227,0.6010098581389757,37.60212993621826,0.8767135143280029
64,0.685587419649584,0.5995191151719164,37.54594087600708,0.8613948822021484
65,0.6836958786848981,0.6002404424140418,37.62127333879471,0.9177355766296387
66,0.6938589038680409,0.5999519115171916,37.33214855194092,0.8916606903076172
67,0.6952214545629418,0.6006251502765088,37.32638990879059,0.9183735847473145
68,0.6959428049308305,0.5978360182736234,37.333367705345154,0.8675200939178467
69,0.6951573345302406,0.5994229382062995,37.369829177856445,0.8539345264434814
70,0.700607537309844,0.6003366193796585,37.28601360321045,0.8405337333679199
71,0.7013769777022586,0.5964895407549892,37.23280656337738,0.8569085597991943
72,0.7008319574242983,0.5978360182736234,37.15312212705612,0.821707010269165
73,0.7040700190757098,0.5992305842750661,37.26839852333069,0.8313119411468506
74,0.7025952583235817,0.5968261601346477,36.98888540267944,0.828749418258667
75,0.7075164708334001,0.6004808848280837,37.05852407217026,0.8281621932983398
76,0.7077088309315038,0.5994229382062995,37.02488952875137,0.8564262390136719
77,0.7091355016591059,0.5986535224813657,36.987190902233124,0.8255078792572021
78,0.6991007165413654,0.5903823034383265,36.98028874397278,0.8375027179718018
79,0.7121331131878877,0.5978360182736234,36.847218096256256,0.9431157112121582
80,0.7107064424602857,0.5987496994469824,36.76021754741669,0.8913788795471191
81,0.7138002340381193,0.5982688146188988,36.71958875656128,0.9134442806243896
82,0.710674382443935,0.5936042317864871,36.691848397254944,0.8529858589172363
83,0.7167337255342,0.5948064438566963,36.70105266571045,0.8596863746643066
84,0.7166535754933235,0.5954315941332051,36.58712458610535,0.8365652561187744
85,0.7174550759020887,0.5972589564799231,36.53601509332657,0.848649263381958
86,0.7164131253706939,0.5940851166145709,36.49177831411362,0.8349220752716064
87,0.7164451853870445,0.5905265688867516,36.525752782821655,0.836064338684082
88,0.7199557571774362,0.5923539312334696,36.3878310918808,0.8570957183837891
89,0.7155475049292275,0.5942774705458043,36.49569672346115,0.8264541625976562
90,0.7178718561146467,0.5945660014426545,36.38812828063965,0.8278458118438721
91,0.7096805219370662,0.5935080548208704,36.290824711322784,0.8399343490600586
92,0.7269769007582194,0.5940851166145709,36.15446251630783,0.8541116714477539
93,0.7296859721398458,0.5934599663380621,36.22000706195831,0.8362236022949219
94,0.723001458730744,0.5912478961288772,36.190315783023834,0.8368396759033203
95,0.725902890210474,0.5933157008896369,36.172995924949646,0.8580434322357178
96,0.7320263533334402,0.5949987977879297,36.09425228834152,0.8365945816040039
97,0.7291569818700607,0.5954315941332051,36.11431181430817,0.853515625
98,0.7249090297036052,0.5923539312334696,36.063646137714386,0.8377704620361328
99,0.7340621643717038,0.5935080548208704,36.027826726436615,0.8406147956848145
100,0.7333728740201657,0.5931233469584034,35.970239877700806,0.8842639923095703
